村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4,Subdivision
0025,马头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0025,马头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0025,马头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0025,马头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0025,马头村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0032,井亭村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0032,井亭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0032,井亭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0032,井亭村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0032,井亭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0032,井亭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0032,井亭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0032,井亭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0032,井亭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0032,井亭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0032,井亭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0032,井亭村志,Yes,1998,2006,137,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0037,联盟村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0037,联盟村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0037,联盟村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0037,联盟村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0037,联盟村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0037,联盟村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0037,联盟村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0037,联盟村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0037,联盟村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0037,联盟村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0037,联盟村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0037,联盟村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0024,楼村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0024,楼村志,Yes,1971,1974,70,在校生 Students in School,初中 Junior High School,,,,
0024,楼村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0024,楼村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0024,楼村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0024,楼村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0024,楼村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0024,楼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0024,楼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0024,楼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0024,楼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0024,楼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0031,南凤山村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0031,南凤山村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0031,南凤山村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0031,南凤山村志,Yes,1977,2008,120,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0031,南凤山村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0031,南凤山村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0031,南凤山村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0031,南凤山村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0031,南凤山村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0031,南凤山村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0031,南凤山村志,Yes,1950,1968,14,老师 Teachers,小学 Elementary School,,,,
0031,南凤山村志,Yes,1969,2001,36,老师 Teachers,小学 Elementary School,,,,
0031,南凤山村志,Yes,1949,2008,121,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0044,大吕庄村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0044,大吕庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0044,大吕庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0044,大吕庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0044,大吕庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0044,大吕庄村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0041,博潭村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0041,博潭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0041,博潭村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0041,博潭村志,Yes,1949,1998,53,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0041,博潭村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0041,博潭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0041,博潭村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0041,博潭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0041,博潭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0041,博潭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0041,博潭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0041,博潭村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0045,定安村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0045,定安村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0045,定安村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0045,定安村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0045,定安村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0045,定安村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0045,定安村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0045,定安村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0045,定安村志,Yes,1950,1960,40,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,1960,1970,76,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,1970,1980,250,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,1980,1990,335,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,1990,2000,220,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,2000,2004,230,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0045,定安村志,Yes,1950,1960,8,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,1960,1970,19,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,1970,1980,46,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,1980,1990,75,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,1990,2000,104,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,2000,2004,60,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0045,定安村志,Yes,1950,1960,3,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,Yes,1960,1970,5,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,Yes,1970,1980,9,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,Yes,1980,1990,10,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,Yes,1990,2000,22,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0045,定安村志,Yes,2000,2004,35,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0047,冯桥村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0047,冯桥村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0047,冯桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0047,冯桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
