村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4
0054,西官庄村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0054,西官庄村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0054,西官庄村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0054,西官庄村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0054,西官庄村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0054,西官庄村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0054,西官庄村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0054,西官庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0054,西官庄村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0054,西官庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0054,西官庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0054,西官庄村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0054,西官庄村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0054,西官庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0054,西官庄村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0052,郭家沟村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0052,郭家沟村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0052,郭家沟村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0052,郭家沟村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0052,郭家沟村志,Yes,1980,1989,365,流动人口/暂住人口 Migratory/Temporary Population,,,,
0052,郭家沟村志,Yes,1990,1999,1100,流动人口/暂住人口 Migratory/Temporary Population,,,,
0052,郭家沟村志,Yes,2000,2010,1420,流动人口/暂住人口 Migratory/Temporary Population,,,,
0052,郭家沟村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0052,郭家沟村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0052,郭家沟村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0052,郭家沟村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0052,郭家沟村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0052,郭家沟村志,Yes,1980,1989,21,迁入 Migration In,,,户数 number of households,
0052,郭家沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0052,郭家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0052,郭家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0052,郭家沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0052,郭家沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0052,郭家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0052,郭家沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0051,潭前王村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0051,潭前王村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0051,潭前王村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0051,潭前王村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0051,潭前王村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0051,潭前王村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0051,潭前王村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0051,潭前王村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0051,潭前王村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0051,潭前王村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0051,潭前王村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0051,潭前王村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0051,潭前王村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0051,潭前王村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0051,潭前王村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0051,潭前王村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0051,潭前王村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0051,潭前王村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0055,西园村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0055,西园村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0055,西园村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0055,西园村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0055,西园村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0055,西园村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0055,西园村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0055,西园村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0055,西园村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0055,西园村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0055,西园村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0055,西园村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0055,西园村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0055,西园村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0055,西园村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0055,西园村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0055,西园村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0055,西园村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0056,沐陂村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0056,沐陂村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0056,沐陂村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0056,沐陂村志,Yes,1949,1952,300,人口 Population,总人口 Total Population,,,
0056,沐陂村志,Yes,1953,1961,422,人口 Population,总人口 Total Population,,,
0056,沐陂村志,Yes,2000,2008,4000,流动人口/暂住人口 Migratory/Temporary Population,,,,
0056,沐陂村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0056,沐陂村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0056,沐陂村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0056,沐陂村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0056,沐陂村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0056,沐陂村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0056,沐陂村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0056,沐陂村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0056,沐陂村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0056,沐陂村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0056,沐陂村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0056,沐陂村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0056,沐陂村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0057,尧治河村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0057,尧治河村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0057,尧治河村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0057,尧治河村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0057,尧治河村志,Yes,1950,1958,92,出生人数 Number of Births,,,,
0057,尧治河村志,Yes,1962,1971,131,出生人数 Number of Births,,,,
0057,尧治河村志,Yes,1980,1990,122,出生人数 Number of Births,,,,
0057,尧治河村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0057,尧治河村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0057,尧治河村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0057,尧治河村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0057,尧治河村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0057,尧治河村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0057,尧治河村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0057,尧治河村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0057,尧治河村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0057,尧治河村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0057,尧治河村志,Yes,1949,1952,384,人口 Population,总人口 Total Population,,,
0057,尧治河村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0057,尧治河村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0043,草厂村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0043,草厂村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0043,草厂村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0043,草厂村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0043,草厂村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0043,草厂村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0043,草厂村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0043,草厂村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0043,草厂村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0043,草厂村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0043,草厂村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0043,草厂村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0043,草厂村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0043,草厂村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0043,草厂村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0043,草厂村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0043,草厂村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0043,草厂村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0058,袁家沟村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0058,袁家沟村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0058,袁家沟村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0058,袁家沟村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0058,袁家沟村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0058,袁家沟村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0058,袁家沟村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0058,袁家沟村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0058,袁家沟村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0058,袁家沟村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0058,袁家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0058,袁家沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0058,袁家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0058,袁家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0058,袁家沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0058,袁家沟村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0058,袁家沟村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0058,袁家沟村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0063,盘山村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0063,盘山村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0063,盘山村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0063,盘山村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0063,盘山村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0063,盘山村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0063,盘山村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0063,盘山村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0063,盘山村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0063,盘山村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0063,盘山村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0063,盘山村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0063,盘山村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0063,盘山村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0063,盘山村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0063,盘山村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0063,盘山村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0063,盘山村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0064,三路居村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0064,三路居村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0064,三路居村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0064,三路居村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0064,三路居村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0064,三路居村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0064,三路居村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0064,三路居村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0064,三路居村志,Yes,1950,1969,35,自然增长率 Natural Population Growth Rate (‰),,,,
0064,三路居村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0064,三路居村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0064,三路居村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0064,三路居村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0064,三路居村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0064,三路居村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0064,三路居村志,Yes,1949,2008,6000,流动人口/暂住人口 Migratory/Temporary Population,,,,
0064,三路居村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0064,三路居村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0059,云水村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0059,云水村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0059,云水村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0059,云水村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0059,云水村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0059,云水村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0059,云水村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0059,云水村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0059,云水村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0059,云水村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0059,云水村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0059,云水村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0059,云水村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0059,云水村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0059,云水村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0059,云水村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0059,云水村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0059,云水村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0060,平地村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0060,平地村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0060,平地村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0060,平地村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0060,平地村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0060,平地村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0060,平地村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0060,平地村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0060,平地村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0060,平地村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0060,平地村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0060,平地村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0060,平地村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0060,平地村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0060,平地村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0060,平地村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0060,平地村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0060,平地村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0061,西高庄村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0061,西高庄村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0061,西高庄村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0061,西高庄村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0061,西高庄村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0061,西高庄村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0061,西高庄村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0061,西高庄村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0061,西高庄村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0061,西高庄村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0061,西高庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0061,西高庄村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0061,西高庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0061,西高庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0061,西高庄村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0061,西高庄村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0061,西高庄村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0061,西高庄村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0066,四马台村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0066,四马台村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0066,四马台村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0066,四马台村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0066,四马台村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0066,四马台村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0066,四马台村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0066,四马台村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0066,四马台村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0066,四马台村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0066,四马台村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0066,四马台村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0066,四马台村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0066,四马台村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0066,四马台村志,Yes,1955,1975,140,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0066,四马台村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0066,四马台村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0066,四马台村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0062,新华村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0062,新华村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0062,新华村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0062,新华村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0062,新华村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0062,新华村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0062,新华村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0062,新华村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0062,新华村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0062,新华村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0062,新华村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0062,新华村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0062,新华村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0062,新华村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0062,新华村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0062,新华村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0062,新华村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0062,新华村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0067,西洞头村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0067,西洞头村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0067,西洞头村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0067,西洞头村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0067,西洞头村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0067,西洞头村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0067,西洞头村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0067,西洞头村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0067,西洞头村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0067,西洞头村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0067,西洞头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0067,西洞头村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0067,西洞头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,人数 number of people,
0067,西洞头村志,Yes,2001,2005,8.5,自然出生率 Birth Rate (‰),,,,
0067,西洞头村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0067,西洞头村志,No,n/a,n/a,n/a,农转非 Agricultural to Non-Agricultural Hukou / Change of Residency Status,,,户数 number of households,
0067,西洞头村志,No,n/a,n/a,n/a,迁入 Migration In,,,人数 number of people,
0067,西洞头村志,No,n/a,n/a,n/a,迁出 Migration Out,,人数 number of people,,
0068,五河苗族村志,No,n/a,n/a,n/a,户数 Number of Household,,,,
0068,五河苗族村志,No,n/a,n/a,n/a,人口 Population,男性人口 Male Population,,,
0068,五河苗族村志,No,n/a,n/a,n/a,人口 Population,女性人口 Female Population,,,
0068,五河苗族村志,No,n/a,n/a,n/a,人口 Population,总人口 Total Population,,,
0068,五河苗族村志,No,n/a,n/a,n/a,流动人口/暂住人口 Migratory/Temporary Population,,,,
0068,五河苗族村志,No,n/a,n/a,n/a,出生人数 Number of Births,,,,
0068,五河苗族村志,No,n/a,n/a,n/a,自然出生率 Birth Rate (‰),,,,
0068,五河苗族村志,No,n/a,n/a,n/a,死亡人数 Number of Deaths,,,,
0068,五河苗族村志,No,n/a,n/a,n/a,死亡率 Death Rate (‰),,,,
0068,五河苗族村志,No,n/a,n/a,n/a,自然增长率 Natural Population Growth Rate (‰),,,,
0068,五河苗族村志,No,n/a,n/a,n/a,迁入 Migration In,,,户数 number of households,
0068,五河苗族村志,No,n/a,n/a,n/a,迁出 Migration Out,,,户数 number of households,
0068,五河苗族村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
0068,五河苗族村志,No,n/a,n/a,n/a,迁入 Migration In,,,知识青年 Educated Youth,
