村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Is the data available?,Start Year,End Year,Data
0014,桑耳庄村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0014,桑耳庄村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0014,桑耳庄村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0014,桑耳庄村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0014,桑耳庄村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0014,桑耳庄村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0014,桑耳庄村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0014,桑耳庄村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0017,单家村村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0017,单家村村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0017,单家村村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0017,单家村村志,新入学生 - 大学 Initial Student Enrollment - College/University,Yes,1977,2010,53
0017,单家村村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0017,单家村村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0017,单家村村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0017,单家村村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0017,单家村村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0017,单家村村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0017,单家村村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0017,单家村村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0018,生产村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0018,生产村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0018,生产村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0018,生产村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0018,生产村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0018,生产村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0018,生产村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0018,生产村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0018,生产村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0018,生产村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0018,生产村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0018,生产村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0019,树园村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0019,树园村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0019,树园村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0019,树园村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0019,树园村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0019,树园村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0019,树园村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0019,树园村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0019,树园村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0019,树园村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0019,树园村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0019,树园村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0020,西黄村村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0020,西黄村村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0020,西黄村村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0020,西黄村村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0020,西黄村村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0020,西黄村村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0020,西黄村村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0020,西黄村村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0020,西黄村村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0020,西黄村村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0020,西黄村村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0020,西黄村村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0023,凤池村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0023,凤池村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0023,凤池村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0023,凤池村志,新入学生 - 大学 Initial Student Enrollment - College/University,Yes,1949,2005,71
0023,凤池村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0023,凤池村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0023,凤池村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0023,凤池村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0023,凤池村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0023,凤池村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0023,凤池村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0023,凤池村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0021,张坊村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0021,张坊村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0021,张坊村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0021,张坊村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0021,张坊村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0021,张坊村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0021,张坊村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0021,张坊村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0021,张坊村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0021,张坊村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0021,张坊村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0021,张坊村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0022,张家圩子村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0022,张家圩子村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0022,张家圩子村志,在校生 - 高中 Students in School - High School,Yes,1975,1978,90
0022,张家圩子村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0022,张家圩子村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0022,张家圩子村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0022,张家圩子村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0022,张家圩子村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0022,张家圩子村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0022,张家圩子村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0022,张家圩子村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0022,张家圩子村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0026,孟莲村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0026,孟莲村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0026,孟莲村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0026,孟莲村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0026,孟莲村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0026,孟莲村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0026,孟莲村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0026,孟莲村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0026,孟莲村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0026,孟莲村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0026,孟莲村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0026,孟莲村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0027,马岭村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0027,马岭村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0027,马岭村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0027,马岭村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0027,马岭村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0027,马岭村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0027,马岭村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0027,马岭村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0027,马岭村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0027,马岭村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0027,马岭村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0027,马岭村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,1949,1951,25
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,1951,1960,30
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,1960,1972,130
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,1973,1991,438
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,1991,2007,530
0028,莲塘村志,在校生 - 小学 Students in School - Elementary School,Yes,2007,2009,100
0028,莲塘村志,在校生 - 初中 Students in School - Junior High School,Yes,1975,1978,100
0028,莲塘村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0028,莲塘村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0028,莲塘村志,老师- 小学 Teachers - Elementary School,Yes,1949,1951,4
0028,莲塘村志,老师- 小学 Teachers - Elementary School,Yes,1951,1960,2
0028,莲塘村志,老师- 小学 Teachers - Elementary School,Yes,1960,1972,6
0028,莲塘村志,老师- 小学 Teachers - Elementary School,Yes,1991,2007,16
0028,莲塘村志,老师- 小学 Teachers - Elementary School,Yes,2007,2009,18
0028,莲塘村志,老师- 初中 Teachers - Junior High School,Yes,1975,1978,6
0028,莲塘村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0028,莲塘村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0028,莲塘村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0028,莲塘村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0028,莲塘村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0028,莲塘村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,Yes,1949,1978,12
0028,莲塘村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,Yes,1979,2009,155
0029,刘国忠村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0029,刘国忠村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0029,刘国忠村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0029,刘国忠村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0029,刘国忠村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0029,刘国忠村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0029,刘国忠村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0029,刘国忠村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0029,刘国忠村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0029,刘国忠村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0029,刘国忠村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0029,刘国忠村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0035,洪塘头村志,在校生 - 小学 Students in School - Elementary School,Yes,1949,1952,60
0035,洪塘头村志,在校生 - 小学 Students in School - Elementary School,Yes,1974,1978,400
0035,洪塘头村志,在校生 - 小学 Students in School - Elementary School,Yes,1997,2003,400
0035,洪塘头村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0035,洪塘头村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0035,洪塘头村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0035,洪塘头村志,老师- 小学 Teachers - Elementary School,Yes,1949,1952,2
0035,洪塘头村志,老师- 小学 Teachers - Elementary School,Yes,1974,1978,23
0035,洪塘头村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0035,洪塘头村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0035,洪塘头村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0035,洪塘头村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0035,洪塘头村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0035,洪塘头村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,Yes,1977,2008,47
0035,洪塘头村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0034,胡家村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0034,胡家村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0034,胡家村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0034,胡家村志,新入学生 - 大学 Initial Student Enrollment - College/University,Yes,2000,2008,45
0034,胡家村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0034,胡家村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0034,胡家村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0034,胡家村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0034,胡家村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0034,胡家村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0034,胡家村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0034,胡家村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0036,周家巷村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0036,周家巷村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0036,周家巷村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0036,周家巷村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0036,周家巷村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0036,周家巷村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0036,周家巷村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0036,周家巷村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0036,周家巷村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0036,周家巷村志,受教育程度 - 初中 Highest Level of Education - Junior High School,Yes,1949,2008,599
0036,周家巷村志,受教育程度 - 中专高中 Highest Level of Education - High School,Yes,1949,2008,240
0036,周家巷村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,Yes,1949,2008,152
0033,见守村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0033,见守村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0033,见守村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0033,见守村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0033,见守村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0033,见守村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0033,见守村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0033,见守村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0033,见守村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
